pathway	pval	padj	log2err	ES	NES	size	leadingEdge	signedlogp	NAME
GOMF_LIGAND_GATED_ION_CHANNEL_ACTIVITY	0.462305987	0.67771526	0.054008827	-0.321184901	-1.005232315	117	KCNJ8,ABCC9,MCOLN2,ANXA6,CHRNA1,KCNJ5,AQP1,CHRNA6,GRIK2,CHRNA10,RASA3,KCNN1,P2RX1,KCNN3,GABRD,P2RX7,ZACN,CHRNE,GRIA2,TRPA1,GRIA3,GRIK4,ASIC1,KCNJ12,KCNJ1,FKBP1B,KCNJ11,CHRFAM7A,P2RX5,GRIK3,GABRB3,TRPM2,KCNJ15,KCNK6	-0.335070483	GOMF_LIGAND_GATED_ION_CHANNEL_ACTIVITY
KEGG_WNT_SIGNALING_PATHWAY	0.460455038	0.676033884	0.053129805	-0.318242993	-1.012307394	140	SFRP4,SFRP2,CCND2,WNT4,DKK2,LEF1,PLCB2,FZD2,NKD2,WNT2,FZD4,WNT5B,RAC2,FRAT2,FRAT1,MAPK10,CAMK2A,PRKCB,NFATC2,SFRP5,FZD10,PRKX,PPARD,PRKACB,CXXC4,PPP2R1A,RBX1,PRICKLE2,WNT10B,NFATC4	-0.336812771	KEGG_WNT_SIGNALING_PATHWAY
PID_RAS_PATHWAY	0.460402685	0.676033884	0.063219117	-0.396557309	-1.01359589	30	RASGRF2,LGALS1,RASA4,RASGRP3,RRAS,RASGRP4,PRKCB	-0.336862153	PID_RAS_PATHWAY
WP_OVARIAN_INFERTILITY	0.460382514	0.676033884	0.064070375	-0.404695223	-1.012930494	27	CCND2,GJA4,PGR,CYP19A1,ZP3,CDK4,VDR,EGR1,CEBPB	-0.33688118	WP_OVARIAN_INFERTILITY
WP_VEGFAVEGFR2_SIGNALING_PATHWAY	0.460381143	0.676033884	0.049590196	-0.302217361	-1.015327374	414	MMP2,ARHGEF15,LDB2,RHOJ,IGFBP7,HTRA1,FLT1,MYH11,ERG,NOTCH4,MEF2C,TAL1,MMP14,NEXN,PRKG1,KDR,CDH5,ENG,RPL13A,RCAN2,FMNL3,RPS11,CCRL2,ITGB5,DLL4,BCL2,RPS6,DOK1,RPL10A,RPL26,ACKR3,GJA1,ADAMTS9,NOX4,RPL5,RPLP2,EGR3,RPL18A,SELE,NCF1,SSR4,HLX,AP2S1,CYBB,TMSB10,SH2D2A,TNXB,TRPC3,TMSB4X,DECR1,GPX1,FN1,CAV1,S1PR1,PTMA,CACNA2D1,NCF2	-0.336882473	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT	0.460188934	0.676033884	0.063500797	-0.398832877	-1.008111115	29	MIF,SYK,FIS1,P2RX7,FABP3,PLA2G10,PLA2G6,IL1B,CYP4A11,NTSR1,THBS1,ACSL5	-0.337063829	GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	0.46	0.676033884	0.054343439	-0.323732571	-1.012002686	114	COL1A1,HAND2,ZNF521,ITGA5,GLI3,MAF,AR,TWIST2,AKT3,ITGBL1,UBA52,PSMB10,GLI2,RPS27A,BGLAP,NKX3-2,HDAC3,TWIST1,PSMB8,PSMB9,PSMD13,PSMB6,RBX1,RUNX2,BAX,PSMB1,CDK4,PSMA4,HEY2	-0.337242168	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2
BIOCARTA_RAC1_PATHWAY	0.459885387	0.676033884	0.066436414	-0.42702681	-1.003769114	20	PDGFRA	-0.33735039	BIOCARTA_RAC1_PATHWAY
REACTOME_SIGNALING_BY_NODAL	0.459885387	0.676033884	0.066436414	-0.427129748	-1.004011079	20	LEFTY2,LEFTY1,TDGF1	-0.33735039	REACTOME_SIGNALING_BY_NODAL
GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	0.459279039	0.675832664	0.063079041	-0.388297593	-1.006400886	33	GUCY2D,ADCY4,PDE10A,PTHLH,ADCY2,PDE4D,PDE8B,AMPD2,PDE4B,PDE7A,NPR2,PDE4C,PDE2A,GUCY1A2	-0.337923375	GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.459060403	0.675753691	0.063359701	-0.397189813	-1.015212563	30	FLI1,TAL1,LEF1,CEBPA,SPI1,CEBPE	-0.338130167	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS
GOBP_LACTATION	0.458823529	0.675598812	0.062112419	-0.382852681	-1.015849336	38	APLN,APRT,CDO1,GJA1,XBP1,SOCS2,CAV1	-0.338354319	GOBP_LACTATION
WP_GLYCOSAMINOGLYCAN_DEGRADATION	0.458635704	0.675462646	0.067206509	-0.448167354	-1.013246275	16	HYAL1,HEXA,GUSB,HYAL2,GALNS,HEXB,HPSE,NAGLU	-0.338532139	WP_GLYCOSAMINOGLYCAN_DEGRADATION
GOBP_NEGATIVE_REGULATION_OF_BINDING	0.458468177	0.675356325	0.053129805	-0.316377517	-1.010731656	145	HAND2,GZMA,PLN,DACT1,LEF1,DISC1,CAMK1,XIRP1,ATP2A3,DAB2,MEPCE,ACE,TMSB4X,CAV1,SOX11,IL10,HMOX1,DTNBP1,NOG,ITGA4,CARD16,PARK7,CCL23,CTSZ,ZFPM1,PIN1,B2M,ZFP90,ARRB2,ZNF593,TMC8,NFATC4,CTNNBIP1,MDFI,BAX,DHRS7B,C4orf3,SORL1,HEY2,ADRB2,MITD1,P2RY1	-0.338690804	GOBP_NEGATIVE_REGULATION_OF_BINDING
GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	0.458452722	0.675356325	0.06658921	-0.428808181	-1.007956406	20	CRTAM,HAVCR2,IL4I1,HLA-DRB1,CD226	-0.338705444	GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL
WP_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY	0.457553957	0.674290042	0.066896628	-0.442086524	-1.019284173	18	TLR10,TLR7,TLR4	-0.339557685	WP_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY	0.457020057	0.673783577	0.066742613	-0.431084712	-1.013307617	20	HOPX	-0.34006474	GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY
GOBP_NEPHRON_TUBULE_FORMATION	0.455732946	0.672585873	0.067518895	-0.449541258	-1.016352488	16	OSR1,GREM1,GDNF,NOG,HNF1B	-0.341289574	GOBP_NEPHRON_TUBULE_FORMATION
REACTOME_THE_NLRP3_INFLAMMASOME	0.455732946	0.672585873	0.067518895	-0.449780249	-1.016892815	16	PSTPIP1,P2RX7,PYCARD,HMOX1	-0.341289574	REACTOME_THE_NLRP3_INFLAMMASOME
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	0.455345912	0.672294798	0.060640401	-0.358156308	-1.012954947	54	MIF,GSTO1,IL27RA,EBI3,IFNG,AIP,PDCD4,IL27,PITPNA,STAT4,IL10,IL12RB1,RPLP0,LCP1,PPIA,IL12RB2,PSME2,MSN,TALDO1,RALA	-0.341658558	REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING
GOBP_REGIONALIZATION	0.455193483	0.672209846	0.050805414	-0.306104155	-1.01920892	297	SFRP2,TIFAB,FOXF1,FGF1,ACVRL1,MEF2C,GREM2,GPC3,GLI1,C1QA,ALDH1A2,LFNG,DZIP1L,HOXC5,HHIP,GLI3,DLL4,LEF1,HOXC4,OSR1,GATA4,AR,ROR2,GREM1,GDNF,EGR2,WNT2,EOMES,TDGF1,HOXD10,HOXD3,MLLT3,MEOX2,BTG2,FOXA2,MAFB,SETDB2,FKBP8,NBL1,GLI2,DPCD,NOG,TDRD6,HOXC8,FUZ,RBPJ,DISP1,BMP4,HOXD9,HOXD4,ITGAM,SMARCD3,RARG,PRKACB,MEOX1,CXXC4,HOXD8,TMEM107,FOXC2,CHRD,TBX3,DNAAF1,CTNNBIP1,MDFI,HNF1B,RING1,HOXC6,FBXL15,TDRD10,DLL1,BASP1,HEY2,ACVR2A,WNT2B,SHH	-0.341803965	GOBP_REGIONALIZATION
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	0.455142232	0.672209846	0.054120057	-0.320789221	-1.011913597	127	CETP,APOC1,FASLG,GJB1,TNFAIP8L3,APOE,APOC2,SLC25A6,ATP8B4,KCNN4,SLC25A19,VMP1,ABCB4,DBI,ATP8A2,ANO4,PITPNA,PLTP,P2RX7,APOA1,SLC37A2,PITPNC1	-0.341852865	GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT
GOBP_TRACHEA_DEVELOPMENT	0.454678363	0.671729201	0.067992259	-0.445636684	-1.011480597	17	FOXF1,LEF1,BMP4,RARG,SHH,RARA,HOXA5	-0.342295713	GOBP_TRACHEA_DEVELOPMENT
GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	0.454676259	0.671729201	0.067206509	-0.443060642	-1.02153012	18	ACVRL1,COL5A1,ITGA5	-0.342297722	GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS
REACTOME_TIE2_SIGNALING	0.454676259	0.671729201	0.067206509	-0.442635855	-1.020550723	18	ANGPT2,TEK,DOK2	-0.342297722	REACTOME_TIE2_SIGNALING
GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH	0.453791469	0.671199615	0.057975476	-0.340735446	-1.017106597	81	FASLG,C1QA,FCGR2B,TYROBP,ITGA1,GRIK2,NUPR1,CCL3,IFNG,TLR4,SNCA,DAXX,ITGAM,FYN,AIFM1,ST8SIA2,RAPSN,KMO,BAD,BAX,EGR1,TRPM2,ITGB2,FOS,CASP9,PCSK9	-0.343143673	GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH
GOBP_RESPONSE_TO_ISCHEMIA	0.453503185	0.670972548	0.061436411	-0.363433916	-1.009533284	48	TREM2,CSF1R,BCL2,NDNF,CX3CR1,FAIM2,CAV1,P2RX7,CAMK2A,MLYCD	-0.343419659	GOBP_RESPONSE_TO_ISCHEMIA
GOBP_CALCINEURIN_MEDIATED_SIGNALING	0.453488372	0.670972548	0.062112419	-0.371362808	-1.016193004	45	LMCD1,IGF1,TBC1D10C,MYOZ1,MYOZ2,NR5A2,HOMER3,SULT1A3	-0.343433844	GOBP_CALCINEURIN_MEDIATED_SIGNALING
GOMF_COMPLEMENT_BINDING	0.453216374	0.670828415	0.068151344	-0.446337397	-1.013071037	17	CD93,C4B,ITGAM,CR2,C4A,VSIG4,CFB	-0.343694408	GOMF_COMPLEMENT_BINDING
GOBP_REGULATION_OF_ICOSANOID_SECRETION	0.452722063	0.670396877	0.067206509	-0.432208198	-1.015948484	20	MIF,SYK,P2RX7,PLA2G10,PLA2G6,IL1B,CYP4A11,NTSR1	-0.34416834	GOBP_REGULATION_OF_ICOSANOID_SECRETION
GOCC_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE	0.451814768	0.669648226	0.060771945	-0.355412916	-1.016363514	57	HLA-DQB2,HLA-DQA2,HLA-DPB1,HLA-DQB1,HLA-DQA1,HLA-DPA1,CD74,HLA-DRA,HLA-DRB1,PEF1,HLA-DRB5,HLA-A,HLA-B,HLA-E,CNIH3,HLA-F,B2M,HLA-C	-0.345039577	GOCC_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE
PID_IL2_1PATHWAY	0.451572327	0.669514099	0.061036373	-0.360357576	-1.019180678	54	IKZF3,IL2RA,IL2RB,BCL2,IL2RG,SYK,LCK,CISH,DOK2,SOCS2,IFNG	-0.34527268	PID_IL2_1PATHWAY
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	0.451508621	0.669514099	0.053787281	-0.317584155	-1.017056204	151	ARHGEF15,RGCC,VIL1,SYNPO2,SERPINF2,WNT4,GPR65,ITGB5,ARHGAP6,DPYSL3,WAS,ELN,DLC1,TACR1,AIF1,TGFB3,PPM1F,SHANK1,PDXP,EVL,CORO2B,S1PR1,ESPNL,ADD2,APOA1,MICAL1	-0.345333953	GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	0.45074224	0.668843324	0.064503125	-0.402588835	-1.017604876	29	SNAI2,BCL2,MIF,ZNF385A,CD74,DYRK3,TWIST1	-0.346071741	GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
GOBP_NIK_NF_KAPPAB_SIGNALING	0.450549451	0.66869732	0.05479395	-0.320970912	-1.011720893	122	CD27,CCL19,TREM2,C1QTNF4,HAVCR2,TRADD,ILK,LAPTM5,GREM1,SPI1,LIME1,TLR7,CD86,C1QTNF3,NLRC3,CD14,RASSF2,LGALS9,TLR4,TERF2IP,PDCD4,TMSB4X,RPS3,AGER,MAS1,TRIP6,NLRP12	-0.346257536	GOBP_NIK_NF_KAPPAB_SIGNALING
GOBP_RENAL_SODIUM_EXCRETION	0.450359712	0.668555784	0.06767604	-0.444947501	-1.025880503	18	AVPR1A,TACR1,ACE,GNAI2,ADORA2A,AGTR1,ATP6V1B1,DRD2	-0.346440467	GOBP_RENAL_SODIUM_EXCRETION
GOMF_CYCLASE_ACTIVITY	0.450292398	0.668555784	0.06847149	-0.448041322	-1.016938508	17	GUCY2D,ADCY4,ADCY2	-0.346505385	GOMF_CYCLASE_ACTIVITY
GOBP_ACTIN_FILAMENT_POLYMERIZATION	0.448979592	0.667206089	0.053897903	-0.317550124	-1.016351061	149	SCIN,ESAM,CCL21,ANG,VIL1,PSTPIP1,LMOD1,CAPG,ARHGAP6,ALOX15,CCR7,WAS,ELN,GSN,AIF1,KANK3,CDC42EP5,NCKAP1L,ARHGAP18,TMSB10,MSRB2,HCK,EVL,TMSB4X,ADD2,PYCARD,CATIP,TWF2,PREX1,CCL26	-0.347773399	GOBP_ACTIN_FILAMENT_POLYMERIZATION
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	0.448920863	0.667206089	0.067833826	-0.445793751	-1.027831635	18	GATA6,GATA4,RBM24,PTN	-0.347830211	GOBP_POSITIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION
KEGG_GLIOMA	0.448780488	0.667190131	0.059860312	-0.350284139	-1.015741892	65	PDGFRB,PDGFRA,IGF1	-0.347966034	KEGG_GLIOMA
GOBP_COGNITION	0.448770492	0.667190131	0.051740546	-0.310271971	-1.025968307	261	SERPINF1,CLDN5,TIFAB,ITGA8,MEF2C,TREM2,JPH4,APOE,ITGA5,NRXN2,SOBP,ELAVL4,NRGN,CRHBP,JAKMIP1,CX3CR1,GPR155,ZNF385A,TACR1,EGR2,S100B,GATM,BTG2,KIT,CHL1,SHANK1,HLA-DRA,LGMN,C5AR1,PRRT1,CBR3,AGER,DTNBP1,ATXN1,CUX2,PTN,PDE1B,IFT20,B2M,NTAN1,C12orf57,ASIC1,KLK8,FYN,NGF,CAMK4,PPP1R1B,MAP1A,PLA2G6,NFATC4,GPR88,BCHE,SNAP25,NPAS4,MEIS2,SLC6A1,DLG4,NTSR1,LILRB2,GM2A,SLC12A5,NLGN3,THRA,TLR2,EHMT2,C1QL1,DRD2,HTR2A,FOS,CEBPB,NTRK2,PPT1,AAAS,MECP2,RP9,SHROOM4,ARC	-0.347975707	GOBP_COGNITION
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	0.448733414	0.667190131	0.059348768	-0.345119806	-1.017304206	72	PRRX1,GPC3,GLI1,HHIP,CD3E,GLI3,TXNDC15,GAS1,SCUBE1	-0.348011591	GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY
PID_ILK_PATHWAY	0.448320413	0.666926041	0.062661823	-0.372682538	-1.019804297	45	ZEB1,ARHGEF6,ILK,LIMS2,RHOG,NACA,TNS1,PPP1R14A,PARVB,PARVG,ILKAP	-0.348411486	PID_ILK_PATHWAY
GOBP_REGULATION_OF_P38MAPK_CASCADE	0.447570332	0.66622993	0.062249043	-0.372703487	-1.017679092	43	HAND2,HGF,TREM2,LEP,SPI1,GADD45G,NCF1,LGALS9,GDF6,PRMT1,AGER	-0.349138709	GOBP_REGULATION_OF_P38MAPK_CASCADE
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.447368421	0.666209354	0.061302608	-0.356441287	-1.01785565	56	HEPH,ABCG2	-0.349334675	REACTOME_IRON_UPTAKE_AND_TRANSPORT
GOBP_DEVELOPMENTAL_INDUCTION	0.446979866	0.665770683	0.064648457	-0.398725243	-1.019137104	30	FGF1,WNT4,AR,GDNF,WNT2	-0.349712039	GOBP_DEVELOPMENTAL_INDUCTION
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	0.446753247	0.665573081	0.063079041	-0.377428225	-1.025688501	44	TREM2,DRD4,NRXN2,AVPR1A,CX3CR1,SHANK1,LTF,ATXN1,KCNQ1	-0.349932283	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS
GOBP_RESPONSE_TO_PAIN	0.446749654	0.665573081	0.06613262	-0.413463696	-1.017099809	24	GJA4,LPAR5,TACR1,TSPO,TRPA1,THBS4,SCN9A,THBS1	-0.349935775	GOBP_RESPONSE_TO_PAIN
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	0.446675031	0.665573081	0.061436411	-0.357545402	-1.015705254	55	KCNJ5,KCNA5,CACNA1G,GJA1,GJC1,ATP1B2,CACNA1C,CAV1,KCNE5,CACNA2D1,SCN4B,PDE4D,CTNNA3,KCNQ1,RANGRF,SCN1B,CALM3,HRC,FKBP1B	-0.350008323	GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	0.445904954	0.66478979	0.051426492	-0.306523349	-1.023650097	334	PDGFRB,ABCA8,CETP,PLA2G2D,APOC1,LPL,PCYT1B,ENPP2,HTR2B,TNFAIP8L3,PIK3R6,APOC2,PLA2G7,PLA2G2A,NR1H3,SLC27A1,CSF1R,GATA6,PLCB2,ALOX15,PLA2G4C,AGPAT4,MVD,SLA2,CISH,ENPP6,ADGRF5,ALOX15B,DBI,FITM1,INPP5D,GPAT2,PIK3CD,CHKB,PLA2G2C,SOCS2,PTDSS2,SMPD3	-0.350757702	GOBP_PHOSPHOLIPID_METABOLIC_PROCESS
GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS	0.445665446	0.664651372	0.060248409	-0.34721217	-1.01475187	69	APOE,SCARF1,MOXD1,SULT1C4,LDHD,MT3,MAOB,FAH,COMT,CYP27A1,PDXP,SULT1A3,ALDH2,DIO3	-0.350991037	GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	0.445366528	0.664345438	0.066284219	-0.406746166	-1.010667531	25	GJA1,GJC1,ATP1B2,CACNA1C,CAV1,PDE4D,CALM3,HRC,FKBP1B	-0.351282426	GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION
GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE	0.445366528	0.664345438	0.066284219	-0.406948751	-1.011170906	25	LDB2,CROCC,TLR4,ZNF830,NOD2,TFF3	-0.351282426	GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE
PID_ATF2_PATHWAY	0.444862155	0.664152478	0.061570676	-0.357115544	-1.019781063	56	MMP2,PDGFRA	-0.351774538	PID_ATF2_PATHWAY
GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	0.444776119	0.664152478	0.070113216	-0.463586232	-1.02837898	15	HIC1,ING4,RPL26,ZNF385A	-0.351858539	GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
PID_SMAD2_3NUCLEAR_PATHWAY	0.444444444	0.663808654	0.059348768	-0.342246082	-1.017148147	78	COL1A2,SERPINE1,MEF2C,ITGB5,CITED1,AR,MAX,ZBTB17,IL10,PIAS4,RUNX3,IRF7,TGIF2,SMAD7	-0.352182518	PID_SMAD2_3NUCLEAR_PATHWAY
GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	0.444126074	0.663612974	0.068151344	-0.434641079	-1.021667214	20	LEP,FFAR4	-0.352493729	GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION
GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION	0.44295302	0.662419083	0.065087757	-0.399657888	-1.021520935	30	HOPX,IGF1,CAPN3,CD81,MYOZ1,GJA1,GPX1,TARBP2	-0.353642333	GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	0.442875481	0.662419083	0.062939469	-0.375588081	-1.020935909	42	TCF21,SCGB2A1,RHOXF1,AR,DAB2	-0.353718363	GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.442600277	0.662344948	0.06658921	-0.407779718	-1.013235661	25	HS3ST2,XYLT1,EXTL3,B3GAT3,HS3ST1,B3GALT6,HS6ST1,B4GALT7,NDST2,EXTL1	-0.353988319	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE
GOBP_STRESS_FIBER_ASSEMBLY	0.442153494	0.661922094	0.057609111	-0.332286074	-1.021893566	100	ARHGEF15,RGCC,SERPINF2,WNT4,GPR65,ITGB5,ARHGAP6,WAS,ELN,DLC1,TACR1,TGFB3,PPM1F,EVL,CORO2B,S1PR1,APOA1	-0.354426939	GOBP_STRESS_FIBER_ASSEMBLY
GOBP_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT	0.441893831	0.661813086	0.06847149	-0.442749144	-1.031359915	19	VASH1,WNT2,VASH2,JUNB,RBPJ,NSDHL,HEY2,HS6ST1,HES1	-0.354682062	GOBP_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS	0.441656211	0.661597081	0.061976274	-0.359802853	-1.02211816	55	APOE,ADAM8,ADRA2A,NAPSA,TNFRSF1B,TIMP1,TGFB1,IFNG,CTSH,TIMP2,P2RX7,IL10	-0.354915658	GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS
GOCC_FILOPODIUM	0.441513761	0.66152358	0.057730855	-0.331999758	-1.020135591	98	ACTA2,ADGRA2,VIL1,PDPN,VCAM1,GAP43,TBC1D10C,CD302,ARL4C,ACTG2,TTYH1,DEF6	-0.355055755	GOCC_FILOPODIUM
GOBP_ORGAN_INDUCTION	0.440509915	0.660438569	0.067992259	-0.431644788	-1.029333067	21	FGF1,AR,GDNF,WNT2	-0.356044312	GOBP_ORGAN_INDUCTION
GOBP_RETROGRADE_AXONAL_TRANSPORT	0.440509915	0.660438569	0.067992259	-0.431339998	-1.028606241	21	MGARP	-0.356044312	GOBP_RETROGRADE_AXONAL_TRANSPORT
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.440408627	0.660438569	0.057366743	-0.328359114	-1.015286565	108	PLD4,PLA2G2D,PCYT1B,PLA2G2A,PLA2G4C,AGPAT4,GPAT2,CHKB,PHOSPHO1,PTDSS2,CDIPT,PLA1A,GPD1,PLA2G15,AGPAT1,PLA2G10,PLA2G6,PLA2G4B,PTPMT1,BCHE,TMEM86B,CSNK2B,PEMT,MGLL,PISD,PLD3	-0.356144183	REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS
KEGG_FATTY_ACID_METABOLISM	0.44025974	0.660438569	0.063784539	-0.382033029	-1.022085973	39	ADH1B,ECI2,HADH,ALDH2,GCDH,CYP4A11,ECI1,ACSL5,CPT1C,ACAA2,ACADS,ACAT2,HADHA,ACAA1,ECHS1,ADH1C,ALDH1B1,ACOX3	-0.356291027	KEGG_FATTY_ACID_METABOLISM
PID_THROMBIN_PAR1_PATHWAY	0.44	0.660233001	0.063500797	-0.378440424	-1.020996752	40	TRPC6,F2R,PLCB2,GNG2,GNAI2,PRKCB,ARHGEF1,GNA14	-0.356547324	PID_THROMBIN_PAR1_PATHWAY
WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS	0.438926174	0.659180204	0.065532103	-0.40080764	-1.024459688	30	ALDH1A2,ADH1B,ALDH1A1,ELP3,ALDH2,HDAC3,HDAC8,ALDH1A3,HDAC10,EHMT2	-0.35760852	WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS
GOCC_SYNAPTIC_VESICLE_MEMBRANE	0.438596491	0.658824755	0.058969447	-0.337453055	-1.020883322	89	LAMP5,PTPRN2,SYT6,SYP,STX10,SYNDIG1,SCAMP5,RAB3C,OPRD1,PRRT1,DTNBP1,SYN1,SNCA,ZNRF1,CALM3,SYPL2,TMEM163	-0.357934847	GOCC_SYNAPTIC_VESICLE_MEMBRANE
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION	0.438395415	0.65866238	0.06879431	-0.439965602	-1.034183034	20	PLN,CACNA1C,GSTO1,CALM3,HRC,FKBP1B,GSTM2,ANK2,CLIC2	-0.358133996	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION
GOBP_NEURON_PROJECTION_EXTENSION	0.438166311	0.658457817	0.054680849	-0.316028513	-1.019767747	163	CXCR4,CPNE5,CXCL12,DPYSL2,TRPV2,APOE,NDN,MT3,EDNRA,BCL11A,EDN3,SEMA4A,DISC1,CDKL3,ARHGAP4,SLIT3,TNN,FN1,CPNE9,SPAG6,NRN1L,SEMA5B,SEMA3G,ITGA4,TWF2,ISLR2,DRAXIN	-0.358361017	GOBP_NEURON_PROJECTION_EXTENSION
WP_WNT_SIGNALING_PATHWAY	0.437740693	0.657957791	0.063500797	-0.369310199	-1.026232631	50	TCF4,TEK,GCKR,LEF1,GJA1,ROR2,FRAT1,PRKCB,NFATC2,PPARG,ARRB2	-0.358783079	WP_WNT_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0.437625755	0.657924628	0.052057003	-0.30298892	-1.016824411	445	EMILIN1,THY1,ARHGEF15,LDB2,THBS2,CLDN5,TEK,FLRT2,CXCL13,CCL19,RGCC,CCL21,TCL1A,TAL1,LRRN3,VIL1,KDR,SYNPO2,LMOD1,CDH5,HYAL1,RASIP1,SERPINF2,WNT4,GPR65,TRABD2A,CAPG,FES,DPYSL3,SRPX2,ALOX15,CCR7,SEMA4A,SYK,GHRL,PTPRD,TACR1,TGFB3,CDC42EP5,PPM1F,TRABD2B,ERCC1,SYNDIG1,TGFB1,NCKAP1L,RAC2,KIT,CROCC,IFNG,NAV3,SMPD3,HCK,TLR4,EVL,SETDB2,PIH1D1,P2RY12,CAV1,COL16A1,P2RX7,PPP1R35,CD36,FLOT1,RPS3,PYCARD,APOA1	-0.358897127	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS
